id,asset,year,period_block_start,period_block_end,solution
424,BG_Pump_Hydro_Closed,2050,237,240,4767.4124845792885
425,BG_Pump_Hydro_Closed,2050,241,244,3570.4989127750414
426,BG_Pump_Hydro_Closed,2050,245,248,4011.6164432738024
427,BG_Pump_Hydro_Closed,2050,249,252,5954.205155064684
428,BG_Pump_Hydro_Closed,2050,253,256,6258.762764552546
429,BG_Pump_Hydro_Closed,2050,257,260,9400.0
430,BG_Pump_Hydro_Closed,2050,261,264,7024.154201772773
431,BG_Pump_Hydro_Closed,2050,265,268,5380.527121447348
432,BG_Pump_Hydro_Closed,2050,269,272,9006.31389975308
433,BG_Pump_Hydro_Closed,2050,273,276,8386.939387736249
434,BG_Pump_Hydro_Closed,2050,277,280,9287.15579411504
435,BG_Pump_Hydro_Closed,2050,281,284,9400.0
436,BG_Pump_Hydro_Closed,2050,285,288,9028.294663026682
