id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
463,FR_E_Balance,2050,6,13,18,-0.0
464,FR_E_Balance,2050,6,19,24,-0.0
465,FR_E_Balance,2050,7,1,6,1332.0
466,FR_E_Balance,2050,7,7,12,1739.7551020408162
467,FR_E_Balance,2050,7,13,18,1332.0
468,FR_E_Balance,2050,7,19,24,1332.0
469,FR_E_Balance,2050,8,1,6,-0.0
470,FR_E_Balance,2050,8,7,12,-0.0
471,FR_E_Balance,2050,8,13,18,-0.0
472,FR_E_Balance,2050,8,19,24,-0.0
473,FR_E_Balance,2050,9,1,6,-0.0
474,FR_E_Balance,2050,9,7,12,50.31000000000002
475,FR_E_Balance,2050,9,13,18,-0.0
476,FR_E_Balance,2050,9,19,24,50.31000000000002
477,FR_E_Balance,2050,10,1,6,53.82000000000002
478,FR_E_Balance,2050,10,7,12,1656.0
479,FR_E_Balance,2050,10,13,18,1183.8600000000001
480,FR_E_Balance,2050,10,19,24,1546.2661224489796
481,GR_E_Balance,2050,1,1,6,62.01000000000002
482,GR_E_Balance,2050,1,7,12,-0.0
483,GR_E_Balance,2050,1,13,18,-0.0
484,GR_E_Balance,2050,1,19,24,62.01000000000002
485,GR_E_Balance,2050,2,1,6,-0.0
486,GR_E_Balance,2050,2,7,12,-0.0
487,GR_E_Balance,2050,2,13,18,-0.0
488,GR_E_Balance,2050,2,19,24,-0.0
489,GR_E_Balance,2050,3,1,6,33.93000000000001
490,GR_E_Balance,2050,3,7,12,25.977656250000006
491,GR_E_Balance,2050,3,13,18,25.977656250000006
492,GR_E_Balance,2050,3,19,24,33.93000000000001
493,GR_E_Balance,2050,4,1,6,-0.0
494,GR_E_Balance,2050,4,7,12,-0.0
495,GR_E_Balance,2050,4,13,18,-0.0
496,GR_E_Balance,2050,4,19,24,-0.0
497,GR_E_Balance,2050,5,1,6,-0.0
498,GR_E_Balance,2050,5,7,12,-0.0
499,GR_E_Balance,2050,5,13,18,-0.0
500,GR_E_Balance,2050,5,19,24,-0.0
501,GR_E_Balance,2050,6,1,6,21.060000000000006
502,GR_E_Balance,2050,6,7,12,-0.0
503,GR_E_Balance,2050,6,13,18,-0.0
504,GR_E_Balance,2050,6,19,24,21.06000000000001
505,GR_E_Balance,2050,7,1,6,-0.0
506,GR_E_Balance,2050,7,7,12,-0.0
507,GR_E_Balance,2050,7,13,18,-0.0
508,GR_E_Balance,2050,7,19,24,-0.0
509,GR_E_Balance,2050,8,1,6,36.27000000000002
510,GR_E_Balance,2050,8,7,12,-0.0
511,GR_E_Balance,2050,8,13,18,-0.0
512,GR_E_Balance,2050,8,19,24,36.27000000000002
513,GR_E_Balance,2050,9,1,6,50.31000000000002
514,GR_E_Balance,2050,9,7,12,-0.0
515,GR_E_Balance,2050,9,13,18,-0.0
