id,asset,year,rep_period,time_block_start,time_block_end,unit_commitment_integer,solution
425,CZ_Coal,2050,9,17,20,true,0.0
426,CZ_Coal,2050,9,21,24,true,0.0
555,CZ_Coal,2050,10,1,4,true,0.0
556,CZ_Coal,2050,10,5,8,true,0.0
427,CZ_Coal,2050,10,9,12,true,0.0
428,CZ_Coal,2050,10,13,16,true,0.0
429,CZ_Coal,2050,10,17,20,true,0.0
557,CZ_Coal,2050,10,21,24,true,0.0
430,CZ_Gas,2050,1,1,4,true,0.0
431,CZ_Gas,2050,1,5,8,true,0.0
432,CZ_Gas,2050,1,9,12,true,0.0
433,CZ_Gas,2050,1,13,16,true,0.0
434,CZ_Gas,2050,1,17,20,true,0.0
435,CZ_Gas,2050,1,21,24,true,0.0
436,CZ_Gas,2050,2,1,4,true,0.0
437,CZ_Gas,2050,2,5,8,true,0.0
438,CZ_Gas,2050,2,9,12,true,0.0
439,CZ_Gas,2050,2,13,16,true,0.0
440,CZ_Gas,2050,2,17,20,true,0.0
441,CZ_Gas,2050,2,21,24,true,0.0
442,CZ_Gas,2050,3,1,4,true,0.0
443,CZ_Gas,2050,3,5,8,true,0.0
444,CZ_Gas,2050,3,9,12,true,0.0
445,CZ_Gas,2050,3,13,16,true,0.0
446,CZ_Gas,2050,3,17,20,true,0.0
447,CZ_Gas,2050,3,21,24,true,0.0
448,CZ_Gas,2050,4,1,4,true,0.0
449,CZ_Gas,2050,4,5,8,true,0.0
450,CZ_Gas,2050,4,9,12,true,0.0
451,CZ_Gas,2050,4,13,16,true,0.0
558,CZ_Gas,2050,4,17,20,true,0.0
452,CZ_Gas,2050,4,21,24,true,0.0
453,CZ_Gas,2050,5,1,4,true,0.0
559,CZ_Gas,2050,5,5,8,true,0.0
454,CZ_Gas,2050,5,9,12,true,0.0
455,CZ_Gas,2050,5,13,16,true,0.0
586,CZ_Gas,2050,5,17,20,true,0.0
456,CZ_Gas,2050,5,21,24,true,0.0
457,CZ_Gas,2050,6,1,4,true,0.0
458,CZ_Gas,2050,6,5,8,true,0.0
459,CZ_Gas,2050,6,9,12,true,0.0
460,CZ_Gas,2050,6,13,16,true,0.0
560,CZ_Gas,2050,6,17,20,true,0.0
461,CZ_Gas,2050,6,21,24,true,0.0
462,CZ_Gas,2050,7,1,4,true,0.0
463,CZ_Gas,2050,7,5,8,true,0.0
464,CZ_Gas,2050,7,9,12,true,0.0
465,CZ_Gas,2050,7,13,16,true,0.0
466,CZ_Gas,2050,7,17,20,true,0.0
467,CZ_Gas,2050,7,21,24,true,0.0
468,CZ_Gas,2050,8,1,4,true,0.0
561,CZ_Gas,2050,8,5,8,true,0.0
469,CZ_Gas,2050,8,9,12,true,0.0
470,CZ_Gas,2050,8,13,16,true,0.0
471,CZ_Gas,2050,8,17,20,true,0.0
472,CZ_Gas,2050,8,21,24,true,0.0
473,CZ_Gas,2050,9,1,4,true,0.0
474,CZ_Gas,2050,9,5,8,true,0.0
562,CZ_Gas,2050,9,9,12,true,0.0
475,CZ_Gas,2050,9,13,16,true,0.0
476,CZ_Gas,2050,9,17,20,true,0.0
477,CZ_Gas,2050,9,21,24,true,0.0
478,CZ_Gas,2050,10,1,4,true,0.0
479,CZ_Gas,2050,10,5,8,true,0.0
577,CZ_Gas,2050,10,9,12,true,0.0
480,CZ_Gas,2050,10,13,16,true,0.0
481,CZ_Gas,2050,10,17,20,true,0.0
482,CZ_Gas,2050,10,21,24,true,0.0
483,CZ_Nuclear,2050,1,1,4,true,0.0
484,CZ_Nuclear,2050,1,5,8,true,0.0
485,CZ_Nuclear,2050,1,9,12,true,0.0
486,CZ_Nuclear,2050,1,13,16,true,0.0
487,CZ_Nuclear,2050,1,17,20,true,0.0
488,CZ_Nuclear,2050,1,21,24,true,0.0
489,CZ_Nuclear,2050,2,1,4,true,0.0
490,CZ_Nuclear,2050,2,5,8,true,0.0
578,CZ_Nuclear,2050,2,9,12,true,0.0
491,CZ_Nuclear,2050,2,13,16,true,0.0
492,CZ_Nuclear,2050,2,17,20,true,0.0
493,CZ_Nuclear,2050,2,21,24,true,0.0
494,CZ_Nuclear,2050,3,1,4,true,0.0
495,CZ_Nuclear,2050,3,5,8,true,0.0
563,CZ_Nuclear,2050,3,9,12,true,0.0
496,CZ_Nuclear,2050,3,13,16,true,0.0
497,CZ_Nuclear,2050,3,17,20,true,0.0
498,CZ_Nuclear,2050,3,21,24,true,0.0
499,CZ_Nuclear,2050,4,1,4,true,0.0
500,CZ_Nuclear,2050,4,5,8,true,0.0
501,CZ_Nuclear,2050,4,9,12,true,0.0
502,CZ_Nuclear,2050,4,13,16,true,0.0
503,CZ_Nuclear,2050,4,17,20,true,0.0
504,CZ_Nuclear,2050,4,21,24,true,0.0
