id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_conversion
445,FR_electrolyzer,2050,2,1,6,-0.0
446,FR_electrolyzer,2050,2,7,12,-0.0
447,FR_electrolyzer,2050,2,13,18,-0.0
448,FR_electrolyzer,2050,2,19,24,0.3795
449,FR_electrolyzer,2050,3,1,6,-0.0
450,FR_electrolyzer,2050,3,7,12,0.9425000000000001
451,FR_electrolyzer,2050,3,13,18,0.9425000000000001
452,FR_electrolyzer,2050,3,19,24,0.33349999999999996
453,FR_electrolyzer,2050,4,1,6,-0.0
454,FR_electrolyzer,2050,4,7,12,-0.0
455,FR_electrolyzer,2050,4,13,18,-0.0
456,FR_electrolyzer,2050,4,19,24,-0.0
457,FR_electrolyzer,2050,5,1,6,-0.0
458,FR_electrolyzer,2050,5,7,12,-0.0
459,FR_electrolyzer,2050,5,13,18,-0.0
460,FR_electrolyzer,2050,5,19,24,-0.0
461,FR_electrolyzer,2050,6,1,6,-0.0
462,FR_electrolyzer,2050,6,7,12,0.207
463,FR_electrolyzer,2050,6,13,18,-0.0
464,FR_electrolyzer,2050,6,19,24,-0.0
465,FR_electrolyzer,2050,7,1,6,37.0
466,FR_electrolyzer,2050,7,7,12,48.32653061224488
467,FR_electrolyzer,2050,7,13,18,37.0
468,FR_electrolyzer,2050,7,19,24,40.56906334804418
469,FR_electrolyzer,2050,8,1,6,-0.0
470,FR_electrolyzer,2050,8,7,12,-0.0
471,FR_electrolyzer,2050,8,13,18,-0.0
472,FR_electrolyzer,2050,8,19,24,-0.0
473,FR_electrolyzer,2050,9,1,6,-0.0
474,FR_electrolyzer,2050,9,7,12,1.3975000000000002
475,FR_electrolyzer,2050,9,13,18,-0.0
476,FR_electrolyzer,2050,9,19,24,1.3975000000000002
477,FR_electrolyzer,2050,10,1,6,1.495
478,FR_electrolyzer,2050,10,7,12,46.0
479,FR_electrolyzer,2050,10,13,18,32.885
480,FR_electrolyzer,2050,10,19,24,42.95183673469387
481,GR_electrolyzer,2050,1,1,6,-0.0
482,GR_electrolyzer,2050,1,7,12,-0.0
483,GR_electrolyzer,2050,1,13,18,-0.0
484,GR_electrolyzer,2050,1,19,24,-0.0
485,GR_electrolyzer,2050,2,1,6,-0.0
486,GR_electrolyzer,2050,2,7,12,-0.0
487,GR_electrolyzer,2050,2,13,18,-0.0
488,GR_electrolyzer,2050,2,19,24,-0.0
489,GR_electrolyzer,2050,3,1,6,0.9425000000000002
490,GR_electrolyzer,2050,3,7,12,0.8595835625000001
491,GR_electrolyzer,2050,3,13,18,0.8595835625000001
492,GR_electrolyzer,2050,3,19,24,0.9425000000000002
