id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_conversion
429,CH_electrolyzer,2050,6,17,18,-0.0
430,CH_electrolyzer,2050,6,19,20,0.03445
431,CH_electrolyzer,2050,6,21,22,0.03445
432,CH_electrolyzer,2050,6,23,24,0.03445
433,CH_electrolyzer,2050,7,1,2,1.2025000000000001
434,CH_electrolyzer,2050,7,3,4,1.2025000000000001
435,CH_electrolyzer,2050,7,5,6,1.2025000000000001
436,CH_electrolyzer,2050,7,7,8,1.2025000000000006
437,CH_electrolyzer,2050,7,9,10,0.9206640625
438,CH_electrolyzer,2050,7,11,12,0.9206640625
439,CH_electrolyzer,2050,7,13,14,0.9206640625000003
440,CH_electrolyzer,2050,7,15,16,0.9206640625
441,CH_electrolyzer,2050,7,17,18,1.2025000000000001
442,CH_electrolyzer,2050,7,19,20,1.2025000000000001
443,CH_electrolyzer,2050,7,21,22,1.2025000000000001
444,CH_electrolyzer,2050,7,23,24,1.2025000000000001
445,CH_electrolyzer,2050,8,1,2,-0.0
446,CH_electrolyzer,2050,8,3,4,-0.0
447,CH_electrolyzer,2050,8,5,6,-0.0
448,CH_electrolyzer,2050,8,7,8,-0.0
449,CH_electrolyzer,2050,8,9,10,-0.0
450,CH_electrolyzer,2050,8,11,12,-0.0
451,CH_electrolyzer,2050,8,13,14,-0.0
452,CH_electrolyzer,2050,8,15,16,-0.0
453,CH_electrolyzer,2050,8,17,18,-0.0
454,CH_electrolyzer,2050,8,19,20,-0.0
455,CH_electrolyzer,2050,8,21,22,-0.0
456,CH_electrolyzer,2050,8,23,24,-0.0
457,CH_electrolyzer,2050,9,1,2,1.0869213822783792
458,CH_electrolyzer,2050,9,3,4,1.0869213822783792
459,CH_electrolyzer,2050,9,5,6,1.0869213822783792
460,CH_electrolyzer,2050,9,7,8,1.0869213822783792
461,CH_electrolyzer,2050,9,9,10,-0.0
462,CH_electrolyzer,2050,9,11,12,-0.0
463,CH_electrolyzer,2050,9,13,14,-0.0
464,CH_electrolyzer,2050,9,15,16,-0.0
465,CH_electrolyzer,2050,9,17,18,-0.0
466,CH_electrolyzer,2050,9,19,20,1.0869213822783792
467,CH_electrolyzer,2050,9,21,22,1.3975
468,CH_electrolyzer,2050,9,23,24,1.0869213822783794
469,CH_electrolyzer,2050,10,1,2,1.4950000000000003
470,CH_electrolyzer,2050,10,3,4,1.4950000000000003
471,CH_electrolyzer,2050,10,5,6,1.4950000000000003
472,CH_electrolyzer,2050,10,7,8,1.4950000000000003
473,CH_electrolyzer,2050,10,9,10,1.4950000000000006
474,CH_electrolyzer,2050,10,11,12,1.4950000000000003
475,CH_electrolyzer,2050,10,13,14,1.4950000000000003
476,CH_electrolyzer,2050,10,15,16,1.3634773750000002
477,CH_electrolyzer,2050,10,17,18,1.4950000000000003
478,CH_electrolyzer,2050,10,19,20,1.4950000000000003
479,CH_electrolyzer,2050,10,21,22,1.4950000000000003
480,CH_electrolyzer,2050,10,23,24,1.4950000000000003
481,CY_electrolyzer,2050,1,1,2,1.7225000000000004
482,CY_electrolyzer,2050,1,3,4,1.7225000000000004
483,CY_electrolyzer,2050,1,5,6,1.7225000000000004
484,CY_electrolyzer,2050,1,7,8,-0.0
485,CY_electrolyzer,2050,1,9,10,-0.0
486,CY_electrolyzer,2050,1,11,12,-0.0
487,CY_electrolyzer,2050,1,13,14,-0.0
488,CY_electrolyzer,2050,1,15,16,-0.0
489,CY_electrolyzer,2050,1,17,18,1.7225000000000004
490,CY_electrolyzer,2050,1,19,20,1.7225000000000004
491,CY_electrolyzer,2050,1,21,22,1.7225000000000004
492,CY_electrolyzer,2050,1,23,24,1.7225000000000004
493,CY_electrolyzer,2050,2,1,2,-0.0
494,CY_electrolyzer,2050,2,3,4,-0.0
495,CY_electrolyzer,2050,2,5,6,-0.0
496,CY_electrolyzer,2050,2,7,8,-0.0
497,CY_electrolyzer,2050,2,9,10,-0.0
